label,Logish,Mish,TanhLU,ReLU,Swish,Tanh,PReLU,Softplus,Cosine,Sinusoid,HardShrink,Pstanh
1,0.961612761,0.999693632,0.897398353,0.997562885,0.989845395,0.988747478,0.998985112,0.943100035,0.838653386,0.994732738,0.998097479,0.995758116
0,0.264021486,0.100488722,0.35582152,0.075229824,0.153671175,0.171613052,0.015796766,0.397036761,0.295749038,0.307907969,0.05226101,0.259056062
1,0.990148544,0.999973416,0.970229924,0.960803568,0.968795538,0.992360294,0.961324394,0.951300204,0.691075563,0.774330258,0.991650641,0.988957226
1,0.970571995,0.999998093,0.971214414,0.999982834,0.996333599,0.985565722,0.999594271,0.943807244,0.799051344,0.990823627,0.999740899,0.991945922
1,0.930783272,0.994514942,0.710285485,0.996066272,0.386983097,0.985572398,0.999000013,0.910551131,0.719253838,0.843895137,0.855726719,0.993387938
1,0.293296456,0.155791268,0.327991873,0.14301917,0.034875397,0.330011785,0.491029292,0.248304799,0.583035171,0.736865878,0.529993594,0.499300271
1,0.915578723,0.998306513,0.969853342,0.996012926,0.947389364,0.978515029,0.998546422,0.92193073,0.818212926,0.995459735,0.529993594,0.996219337
0,0.036646899,0.332603425,0.065472893,0.009573984,0.015974969,0.011448547,2.70E-05,0.008256895,0.25953871,0.177428648,0.000722417,0.007630174
1,0.98289454,0.999557316,0.966166496,0.720314741,0.988995194,0.973338425,0.923052728,0.954512358,0.454455256,0.924852967,0.936011076,0.722540915
0,0.057454873,0.230053246,0.112324864,0.083457254,0.042465027,0.046548143,0.171688035,0.111263126,0.136473581,0.130010173,0.019168284,0.974287987
1,0.98179549,0.999976873,0.963187039,0.999841928,0.985340536,0.993732154,0.998522341,0.993327975,0.805145502,0.993514061,0.998045802,0.992298305
1,0.843155384,0.998789132,0.931355715,0.990440369,0.889642477,0.973337412,0.962770104,0.961989939,0.767106354,0.971374989,0.99845624,0.947701275
1,0.946835577,0.999440372,0.683915496,0.923202038,0.73273629,0.9837479,0.961949348,0.949413776,0.586795866,0.959781229,0.783175528,0.941657841
0,0.047291145,0.096682951,0.036612231,0.00469713,0.014055365,0.024596173,0.006164109,0.015836226,0.117973767,0.012409927,0.001399541,0.022899175
1,0.653547227,0.969692588,0.7377159,0.979982853,0.87832278,0.83093524,0.036904372,0.737883449,0.31697306,0.459182113,0.739015639,0.284060657
0,0.041465949,0.123876393,0.103439167,0.087581858,0.031510148,0.005305027,0.007867638,0.125608027,0.485260338,0.004951983,0.044818264,0.074046947
1,0.972050607,0.995414376,0.956059754,0.975092173,0.834702671,0.949921966,0.983975291,0.810572445,0.862883806,0.918663144,0.796726227,0.960545063
1,0.902037919,0.980860829,0.949443102,0.854651928,0.777715862,0.98469919,0.991760314,0.935809672,0.814974785,0.994248152,0.956360817,0.966851115
0,0.031158792,0.037480999,0.30960238,0.222122997,0.145306602,0.283180118,0.049765848,0.111195862,0.103022553,0.051407326,0.102228716,0.113915503
1,0.973490417,0.999022365,0.634955823,0.614890158,0.479923904,0.827540696,0.953743279,0.630365968,0.868230581,0.986081362,0.504799247,0.991895139
1,0.937384903,0.995718896,0.954080403,0.999881268,0.925498962,0.988866746,0.991834044,0.925546587,0.844021678,0.994358718,0.895508587,0.994208813
1,0.973976135,0.996750355,0.953921795,0.936477721,0.913205087,0.994621277,0.995687902,0.977456272,0.424814254,0.993683815,0.978955746,0.965450943
0,0.168608651,0.143407121,0.052357882,0.156541899,0.048166309,0.274222374,0.29728061,0.156260952,0.326636583,0.467313588,0.111069389,0.027790334
0,0.007320633,0.011264055,0.043185174,0.026991999,0.443788439,0.014114595,0.016594227,0.305510581,0.357915521,0.013560395,0.216105655,0.011059527
0,0.022139763,0.00210964,0.031760748,0.00123903,0.004105971,0.012162657,0.000921666,0.003864733,0.654301882,0.002832997,0.0072967,0.00311281
1,0.7790941,0.437188655,0.654090166,0.811981082,0.669202685,0.977177858,0.244039387,0.595110357,0.133007705,0.24803631,0.672210157,0.819966793
1,0.970148265,0.999622703,0.961206853,0.998247027,0.987913549,0.990142047,0.992086232,0.959911585,0.625390112,0.977600813,0.999685764,0.885423839
0,0.266527236,0.570214212,0.325136453,0.770414293,0.13271144,0.006183738,0.662015557,0.576258898,0.749191821,0.019957956,0.356091499,0.021694342
1,0.880508602,0.995238304,0.825509608,0.975523353,0.967949688,0.978761673,0.997401357,0.989706874,0.75684768,0.991306484,0.996713519,0.974756002
0,0.726412296,0.39800176,0.851054013,0.714671075,0.863107979,0.96835357,0.081064336,0.828494489,0.729739726,0.13365075,0.841544151,0.878968835
1,0.741959095,0.925263286,0.441677332,0.963590205,0.725010753,0.93065089,0.492776364,0.916546643,0.250769973,0.868120253,0.591307044,0.974822521
1,0.195180103,0.071078911,0.266901255,0.009748534,0.073262788,0.01360106,0.003197856,0.780091345,0.828749061,0.010197126,0.014505167,0.050659046
0,0.721614242,0.490062058,0.966115534,0.964616835,0.08653798,0.251175672,0.421108603,0.899697721,0.271375209,0.540192246,0.978722274,0.775457978
1,0.533735931,0.990201533,0.521256387,0.889582276,0.890901685,0.985671341,0.895082355,0.715863824,0.276219785,0.90120858,0.611176312,0.970010579
0,0.034924511,0.0034531,0.048962407,0.000469341,0.015570026,0.022998093,0.000165353,0.027192771,0.423079044,0.067783661,0.02413537,0.004776177
1,0.733339846,0.310585022,0.828323424,0.042560436,0.392525584,0.989647448,0.071147688,0.741852462,0.693331003,0.011446447,0.529993594,0.236188531
0,0.151086912,0.376729459,0.423695415,0.04303629,0.081444435,0.011391313,0.001946389,0.199881867,0.864908397,0.035176966,0.008639582,0.097369954
0,0.098336421,0.012499719,0.308194131,0.002777848,0.019562026,0.032760844,0.003229495,0.256824046,0.567996681,0.017355422,0.174924478,0.005984748
0,0.162000492,0.067455791,0.26837185,0.161225334,0.423887759,0.032676291,0.001979985,0.179150537,0.155554548,0.036516532,0.014131246,0.004204234
1,0.480847508,0.978183568,0.861030638,0.467637032,0.877583444,0.962126553,0.863004923,0.880175352,0.77240628,0.995634973,0.974777639,0.621572018
0,0.966662228,0.428291678,0.947188497,0.998488545,0.678505301,0.990077376,0.839679718,0.644375145,0.266890883,0.968885839,0.796801805,0.881297588
0,0.105412558,0.497090846,0.163201734,0.258737385,0.698277056,0.01942808,0.249005154,0.329343975,0.250362903,0.150418535,0.529993594,0.139905378
0,0.072438449,0.033478823,0.121841446,0.069674022,0.033042111,0.007691206,0.002779647,0.251033396,0.138547465,0.021549078,0.034970626,0.008766362
1,0.761123478,0.757346094,0.427776128,0.518623829,0.369865984,0.68651706,0.672802925,0.826602876,0.460501015,0.728957236,0.549081087,0.099809289
1,0.951966405,0.977651894,0.9608199,0.998606741,0.957356572,0.911824763,0.712030113,0.96313554,0.680557549,0.9495067,0.995384872,0.990781724
0,0.003821444,0.004910702,0.035615936,0.004194119,0.006823473,0.00633733,0.000107882,0.009040365,0.782574296,0.207326964,0.000197026,0.003733522
1,0.958827913,0.996416926,0.887657106,0.999128759,0.687821686,0.953653812,0.966067433,0.764470816,0.857232928,0.958508551,0.529993594,0.921473801
1,0.881402135,0.997893512,0.736950815,0.99610436,0.856667817,0.833917975,0.980649471,0.925342977,0.632378399,0.983409286,0.554004133,0.976540148
0,0.058128148,3.29E-05,0.055698134,0.063411497,0.22452043,0.031919483,0.00022557,0.098282821,0.113537155,0.007617741,0.410131574,0.014841043
1,0.912288129,0.97950542,0.95721817,0.937298834,0.78580147,0.986644566,0.823954821,0.892880917,0.830692112,0.907653213,0.99327904,0.993061244
1,0.976891696,0.999711931,0.959732175,0.999634385,0.98527652,0.989651501,0.949578822,0.978349566,0.719736099,0.99059242,0.991464078,0.984368384
0,0.024699125,0.903826714,0.046546098,0.008504526,0.048702169,0.008832051,0.112442151,0.031164441,0.445943236,0.076418117,0.453476906,0.44630003
1,0.918635845,0.998861194,0.955871403,0.925474167,0.96472919,0.978103161,0.998744488,0.96487236,0.33376348,0.88861376,0.981072426,0.981848955
1,0.423680067,0.988744259,0.716535449,0.868581057,0.876724243,0.888253391,0.816039681,0.800099969,0.477859586,0.97219795,0.585143864,0.841376841
0,0.024568543,0.019966934,0.033924237,0.011238433,0.021028437,0.007350713,0.000599401,0.007753676,0.795758307,0.004827582,0.00680679,0.004214903
1,0.853538394,0.992236912,0.561107218,0.171503976,0.152827784,0.462488025,0.386134595,0.133581534,0.22625567,0.517576635,0.529993594,0.004913414
1,0.941146255,0.997044623,0.966858327,0.989628315,0.971650004,0.967590392,0.999497652,0.989292145,0.713039458,0.99499619,0.998805642,0.970579505
1,0.930688679,0.98740679,0.602159083,0.023346638,0.903434515,0.737490773,0.489086837,0.862565458,0.862855434,0.563668966,0.646918178,0.87607193
1,0.962558866,0.997998059,0.967782378,0.999933481,0.983594716,0.979610562,0.998383522,0.964390397,0.121265419,0.950955451,0.999171138,0.985047102
1,0.964640379,0.978484452,0.735035419,0.971977711,0.368288606,0.238511965,0.99121654,0.9031111,0.235071465,0.965077817,0.943857729,0.538311899
1,0.91768682,0.99300462,0.903587401,0.873566031,0.757664084,0.095256746,0.987551272,0.94022429,0.820446789,0.975559771,0.947977901,0.924740314
0,0.131287307,0.64791894,0.46176371,0.062599748,0.055302504,0.358062357,0.07645265,0.733780801,0.102018118,0.353961885,0.125308901,0.342994541
1,0.936122835,0.994158387,0.968341529,0.977646053,0.560406089,0.931750655,0.751238286,0.976908982,0.1776613,0.981047809,0.834505379,0.992101014
0,0.02150647,0.250486046,0.409107208,0.018162204,0.077956162,0.045265652,0.003543872,0.603238642,0.149807185,0.102554396,0.12632364,0.021272385
1,0.939982831,0.985643148,0.96811533,0.992735028,0.995873153,0.987716019,0.999935627,0.992222846,0.447036803,0.9945575,0.99438715,0.992730558
0,0.264873981,0.023479361,0.1379444,0.255996168,0.644575834,0.045942295,0.036111947,0.376256883,0.700993478,0.037952732,0.078981228,0.004636748
0,0.453854084,0.875869691,0.78636086,0.940079093,0.620281458,0.018979054,0.675263524,0.828120887,0.192910165,0.800221145,0.823639274,0.04875889
0,0.178700224,0.001497637,0.277415186,0.073555522,0.026074128,0.166966736,0.003706309,0.17408742,0.594852507,0.329347968,0.188026711,0.326501071
0,0.017342227,3.45E-05,0.060915116,0.009533037,0.015535726,0.021357937,0.00123978,0.021587346,0.108214989,0.010988973,0.003640595,0.002960252
1,0.959697366,0.985479891,0.957229495,0.991585255,0.977195203,0.991072118,0.887875497,0.987138927,0.558893263,0.967835665,0.996518016,0.93530643
0,0.00794727,0.000247133,0.096538983,0.001081316,0.028564733,0.027422693,0.001049924,0.04920017,0.511183441,0.009607587,0.000592465,0.019105408
1,0.869865775,0.998333991,0.875469506,0.976611257,0.67526561,0.982286632,0.995904505,0.898083866,0.779041767,0.992447972,0.562650204,0.985779166
0,0.778452158,0.993535638,0.757356882,0.977710545,0.542093456,0.481218845,0.999329448,0.873521864,0.719408095,0.42475909,0.750302076,0.635403752
0,0.226778984,0.00756191,0.034566231,0.037942573,0.407471716,0.017618092,0.000313669,0.30035308,0.179658651,0.0512149,0.046562821,0.003559049
0,0.036151931,0.017396796,0.103695475,0.013898804,0.250434965,0.122433834,0.002114458,0.308721155,0.164296031,0.524596214,0.358824879,0.014686124
0,0.032084145,0.001021949,0.205159917,0.000759813,0.061615672,0.018041601,0.000116315,0.202019587,0.108793281,0.012612574,0.228232086,0.015065162
0,0.011488557,0.024628526,0.063978493,0.007698648,0.005625329,0.01407783,0.000972201,0.183446854,0.099609911,0.022145571,0.010009987,0.005249677
1,0.384342343,0.989608228,0.377154827,0.926586986,0.400391757,0.966291785,0.722103834,0.789071321,0.843974769,0.90117079,0.529993594,0.959244549
1,0.813952684,0.988283873,0.630485773,0.896763265,0.594856262,0.884587049,0.994708061,0.833500862,0.45699811,0.842680514,0.511244237,0.918528974
0,0.110495254,0.060747687,0.087403715,0.018882565,0.018515248,0.010555887,0.013590118,0.085488439,0.111526743,0.063533172,0.022168877,0.00302848
1,0.884664476,0.982119977,0.872579813,0.616274059,0.886116683,0.98250097,0.982702971,0.708190739,0.762986958,0.95046699,0.91111517,0.994410217
1,0.978553653,0.999999404,0.962127388,0.997591615,0.957666814,0.993023872,0.999961019,0.917913735,0.193231508,0.995692432,0.992568791,0.995529115
1,0.988325,0.993507743,0.965010226,0.999228954,0.980172932,0.986390471,0.995004117,0.972011507,0.695498049,0.993300319,0.997808874,0.98040247
0,0.157864466,0.028406296,0.165313333,0.162725031,0.040661108,0.008959386,0.02594633,0.115532197,0.376585841,0.010329858,0.029831333,0.016323566
0,0.069426499,0.068993382,0.1068248,0.017417178,0.015706273,0.204502717,0.002115723,0.250099987,0.140238672,0.014215829,0.095818549,0.003916261
1,0.791855812,0.995720923,0.696164548,0.999834061,0.965759337,0.980548739,0.999102235,0.98287946,0.514693737,0.994743943,0.998673916,0.964840829
1,0.923597932,0.999031305,0.882664919,0.914992988,0.707798958,0.982708156,0.98547411,0.893958867,0.396276504,0.970444322,0.443115085,0.983703673
0,0.01570881,0.014789061,0.155519292,0.003044536,0.002552605,0.029108925,3.85E-05,0.052695513,0.191489741,0.028143335,0.053229678,0.018968228
1,0.455248684,0.982379258,0.220727801,0.997097969,0.863625526,0.992210984,0.995633423,0.763176322,0.355360776,0.37104401,0.985488355,0.904085517
1,0.934230685,0.709100127,0.970977902,0.99785918,0.578638732,0.901671231,0.937573075,0.984428883,0.442441344,0.579014838,0.92860502,0.995858014
0,0.188072816,0.04074065,0.075685821,0.161651582,0.277748644,0.051519997,0.022560207,0.041556954,0.340674818,0.004214587,0.049184535,0.035340399
0,0.816492021,0.999065459,0.963682115,0.993662357,0.732361376,0.981407464,0.982795656,0.870454669,0.683732986,0.992272258,0.929147959,0.971120298
1,0.981514633,0.999978304,0.956402779,0.989062726,0.983193994,0.976990879,0.999653935,0.938711941,0.477971375,0.863280594,0.994799137,0.969630301
0,0.004590609,2.63E-05,0.03980121,0.014636878,0.001194406,0.008610304,0.001183004,0.006402635,0.30343613,0.013162315,0.000296893,0.01479686
0,0.930351377,0.956355155,0.939996719,0.370579064,0.941370606,0.994051874,0.936908901,0.859517217,0.860780954,0.907360733,0.529993594,0.709522605
0,0.17613256,0.236502275,0.190464199,0.495273739,0.431764483,0.335726351,0.109880939,0.174714133,0.862028062,0.003849067,0.123274542,0.006529777
1,0.670890808,0.91335696,0.780753434,0.55090028,0.359840393,0.411634117,0.991846144,0.126264304,0.732558429,0.086885743,0.960189939,0.018578706
0,0.220087484,0.724185705,0.242486641,0.000411589,0.026601896,0.063228928,0.124159776,0.065732688,0.757813275,0.025650147,0.051402461,0.074873656
1,0.97006917,0.996942103,0.451897621,0.974379003,0.987346828,0.958272815,0.99788779,0.951547861,0.32761988,0.977380991,0.763882875,0.975801706
1,0.874984086,0.997296512,0.968523622,0.996215999,0.954053402,0.990534186,0.977425396,0.998651206,0.868938744,0.991381228,0.999759495,0.896629155
1,0.780250192,0.998844385,0.887911916,0.939439654,0.919345558,0.988984942,0.992733359,0.865876138,0.739873171,0.957114577,0.550979614,0.918458164
1,0.670883596,0.969299674,0.702239037,0.667914152,0.867984653,0.9707793,0.993901372,0.485429823,0.110432684,0.238035798,0.548028827,0.03748595
1,0.885555804,0.999967813,0.925754845,0.947052479,0.877351522,0.994506657,0.995666742,0.838569641,0.80956322,0.984774411,0.957142234,0.984335899
1,0.630379319,0.994960785,0.689372003,0.99578613,0.315775096,0.965692401,0.997124374,0.475208133,0.42603609,0.99414742,0.741647422,0.994976163
0,0.131094232,0.025806965,0.701300323,0.004238054,0.130924076,0.321783721,0.21975331,0.738968909,0.102489837,0.199433774,0.543546915,0.141441733
0,0.000611353,1.33E-05,0.037052419,0.000103269,0.001541454,0.009250511,3.94E-08,0.002295847,0.168935388,0.004580777,0.002247421,0.002795937
1,0.967873693,0.998756409,0.700672209,0.81243223,0.77227962,0.980076611,0.966637731,0.877507567,0.833616495,0.987070858,0.79700315,0.979158998
0,0.087203309,0.053551458,0.045054916,0.004925048,0.203203037,0.012274038,0.00029776,0.128489196,0.748803496,0.284472942,0.074603409,0.008409346
0,0.014456457,0.318217218,0.83710891,0.002704542,0.089000136,0.015340264,0.000202783,0.579692364,0.821741164,0.047522098,0.011927233,0.050892349
1,0.931080937,0.9480111,0.947335899,0.818490386,0.672871053,0.992776394,0.973126829,0.890183926,0.451547921,0.94557178,0.805835664,0.826621175
1,0.462116271,0.174642205,0.180406138,0.638403893,0.978932202,0.030607887,0.726392567,0.717372358,0.192631781,0.846217334,0.594812512,0.486802727
0,0.043686301,0.707547486,0.040509637,0.070394143,0.017965771,0.007408728,0.073130965,0.018086426,0.811662078,0.003669284,0.000916833,0.003788095
1,0.953109801,0.998652816,0.967531919,0.995210946,0.96654129,0.992035925,0.954122066,0.99066788,0.507107437,0.98633039,0.999841213,0.995027125
0,0.247715741,0.061188612,0.039556339,0.0021718,0.366678238,0.298796833,0.043805923,0.033276256,0.816462159,0.018760597,0.201468468,0.020124832
1,0.133624375,0.451532274,0.202374712,0.095654123,0.671173871,0.544496596,0.200949669,0.0644513,0.865433335,0.909303963,0.299808025,0.130824625
1,0.83226496,0.994690061,0.809258759,0.798290253,0.785969555,0.436930656,0.973721862,0.8147313,0.852648318,0.968659878,0.673286438,0.478867918
0,0.031958476,0.26113826,0.36040011,0.20994556,0.259127498,0.973833203,0.01810234,0.075801708,0.866909146,0.323252439,0.529993594,0.854395092
0,0.87366271,0.648504019,0.511748672,0.338117421,0.612327695,0.97885716,0.111073367,0.86573416,0.104676314,0.190601021,0.496172279,0.893577993
1,0.154093519,0.015552334,0.057229791,0.26562193,0.487815619,0.967038691,0.001354954,0.112611078,0.211977288,0.025016516,0.529993594,0.093794197
0,0.143895507,0.000746601,0.379735291,0.009131529,0.067623444,0.056783602,0.00491559,0.063613817,0.437704921,0.063018292,0.291547716,0.030559616
0,0.052183762,0.000131027,0.038412903,0.075830884,0.010793107,0.046567511,0.001277565,0.077465788,0.799314022,0.017887423,0.014535812,0.046340831
1,0.130206406,0.949094653,0.082833521,0.891314089,0.690689683,0.90730077,0.884603024,0.23145707,0.229053229,0.651949465,0.539374948,0.759026885
